# Fitted impedance data for Data_463K
# Temperature: 190°C
# Frequency Range: 4.58e-02 - 1.00e+06 Hz
# Circuit Model: (R1|Q1)+(R2|Q1)+Q2
Freq.[Hz]		Zs'[ohm]		Zs''[ohm]
1.000000e+06	1.748425e+04	-2.239325e+04
6.554100e+05	2.319877e+04	-2.697903e+04
4.295700e+05	2.989709e+04	-3.257738e+04
2.815400e+05	3.829597e+04	-3.970335e+04
1.845300e+05	4.972383e+04	-4.827627e+04
1.209400e+05	6.560078e+04	-5.696899e+04
7.926700e+04	8.620113e+04	-6.305273e+04
5.195200e+04	1.094078e+05	-6.367260e+04
3.405000e+04	1.312652e+05	-5.813214e+04
2.231700e+04	1.485775e+05	-4.854320e+04
1.462700e+04	1.605639e+05	-3.793655e+04
9.586600e+03	1.681929e+05	-2.839604e+04
6.283200e+03	1.728613e+05	-2.073077e+04
4.118100e+03	1.757039e+05	-1.495765e+04
2.699100e+03	1.774701e+05	-1.077954e+04
1.769000e+03	1.786136e+05	-7.842046e+03
1.159400e+03	1.794014e+05	-5.835606e+03
7.599000e+02	1.799919e+05	-4.520071e+03
4.980500e+02	1.804837e+05	-3.721114e+03
3.264300e+02	1.809420e+05	-3.319435e+03
2.139500e+02	1.814155e+05	-3.238813e+03
1.402200e+02	1.819452e+05	-3.436953e+03
9.190400e+01	1.825702e+05	-3.898848e+03
6.023500e+01	1.833327e+05	-4.633012e+03
3.947900e+01	1.842806e+05	-5.669472e+03
2.587500e+01	1.854721e+05	-7.060037e+03
1.695900e+01	1.869787e+05	-8.879984e+03
1.111500e+01	1.888900e+05	-1.123202e+04
7.284900e+00	1.913189e+05	-1.425112e+04
4.774600e+00	1.944087e+05	-1.811265e+04
3.129400e+00	1.983411e+05	-2.304170e+04
2.051000e+00	2.033482e+05	-2.932786e+04
1.344300e+00	2.097229e+05	-3.733812e+04
8.810500e-01	2.178419e+05	-4.754510e+04
5.774500e-01	2.281811e+05	-6.054659e+04
3.784700e-01	2.413483e+05	-7.710657e+04
2.480500e-01	2.581184e+05	-9.819948e+04
1.625800e-01	2.794738e+05	-1.250608e+05
1.065600e-01	3.066712e+05	-1.592712e+05
6.983800e-02	3.413149e+05	-2.028484e+05
4.577300e-02	3.854320e+05	-2.583423e+05
