# Fitted impedance data for Data_433K
# Temperature: 160°C
# Frequency Range: 3.00e-02 - 1.00e+06 Hz
# Circuit Model: (R1|Q1)+(R2|Q1)+Q2
Freq.[Hz]		Zs'[ohm]		Zs''[ohm]
1.000000e+06	2.152479e+04	-3.920598e+04
6.554100e+05	3.123902e+04	-5.060044e+04
4.295700e+05	4.415080e+04	-6.371122e+04
2.815400e+05	6.027518e+04	-7.862999e+04
1.845300e+05	7.960070e+04	-9.620196e+04
1.209400e+05	1.029958e+05	-1.180537e+05
7.926700e+04	1.329950e+05	-1.456847e+05
5.195200e+04	1.738427e+05	-1.789181e+05
3.405000e+04	2.302420e+05	-2.141444e+05
2.231700e+04	3.044092e+05	-2.434786e+05
1.462700e+04	3.922181e+05	-2.569633e+05
9.586600e+03	4.824050e+05	-2.485269e+05
6.283200e+03	5.620139e+05	-2.207487e+05
4.118100e+03	6.235654e+05	-1.826805e+05
2.699100e+03	6.667752e+05	-1.435736e+05
1.769000e+03	6.954177e+05	-1.090813e+05
1.159400e+03	7.139481e+05	-8.126444e+04
7.599000e+02	7.259489e+05	-6.004457e+04
4.980500e+02	7.338844e+05	-4.445970e+04
3.264300e+02	7.393353e+05	-3.337540e+04
2.139500e+02	7.432976e+05	-2.577870e+04
1.402200e+02	7.464090e+05	-2.086901e+04
9.190400e+01	7.490949e+05	-1.806393e+04
6.023500e+01	7.516630e+05	-1.696843e+04
3.947900e+01	7.543586e+05	-1.734755e+04
2.587500e+01	7.574021e+05	-1.910025e+04
1.695900e+01	7.610154e+05	-2.224296e+04
1.111500e+01	7.654428e+05	-2.690249e+04
7.284900e+00	7.709701e+05	-3.331586e+04
4.774600e+00	7.779451e+05	-4.184079e+04
3.129400e+00	7.867997e+05	-5.297237e+04
2.051000e+00	7.980804e+05	-6.737423e+04
1.344300e+00	8.124752e+05	-8.590818e+04
8.810500e-01	8.308681e+05	-1.097006e+05
5.774500e-01	8.543786e+05	-1.401915e+05
3.784700e-01	8.844409e+05	-1.792350e+05
2.480500e-01	9.228904e+05	-2.292106e+05
1.625800e-01	9.720634e+05	-2.931521e+05
1.065600e-01	1.034961e+06	-3.749594e+05
6.983800e-02	1.115429e+06	-4.796345e+05
4.577300e-02	1.218352e+06	-6.135285e+05
3.000000e-02	1.350013e+06	-7.848162e+05
