# Fitted impedance data for Data_453K
# Temperature: 180°C
# Frequency Range: 4.58e-02 - 1.00e+06 Hz
# Circuit Model: (R1|Q1)+(R2|Q1)+Q2
# Freq.[Hz]		Zs'[ohm]		Zs''[ohm]
1.000000e+06	1.915142e+04	-2.736472e+04
6.554100e+05	2.625299e+04	-3.357475e+04
4.295700e+05	3.469268e+04	-4.072678e+04
2.815400e+05	4.475660e+04	-4.952196e+04
1.845300e+05	5.752664e+04	-6.064307e+04
1.209400e+05	7.492955e+04	-7.394769e+04
7.926700e+04	9.902752e+04	-8.754277e+04
5.195200e+04	1.303604e+05	-9.752131e+04
3.405000e+04	1.660916e+05	-9.958199e+04
2.231700e+04	2.005130e+05	-9.226156e+04
1.462700e+04	2.285608e+05	-7.825295e+04
9.586600e+03	2.485467e+05	-6.203337e+04
6.283200e+03	2.615940e+05	-4.699724e+04
4.118100e+03	2.697467e+05	-3.465086e+04
2.699100e+03	2.747907e+05	-2.520058e+04
1.769000e+03	2.779590e+05	-1.827298e+04
1.159400e+03	2.800201e+05	-1.335001e+04
7.599000e+02	2.814362e+05	-9.953303e+03
4.980500e+02	2.824863e+05	-7.700506e+03
3.264300e+02	2.833445e+05	-6.310089e+03
2.139500e+02	2.841269e+05	-5.586399e+03
1.402200e+02	2.849189e+05	-5.403153e+03
9.190400e+01	2.857915e+05	-5.689566e+03
6.023500e+01	2.868120e+05	-6.420168e+03
3.947900e+01	2.880512e+05	-7.608666e+03
2.587500e+01	2.895898e+05	-9.305325e+03
1.695900e+01	2.915245e+05	-1.159722e+04
1.111500e+01	2.939747e+05	-1.461209e+04
7.284900e+00	2.970898e+05	-1.852389e+04
4.774600e+00	3.010586e+05	-2.356314e+04
3.129400e+00	3.061206e+05	-3.002925e+04
2.051000e+00	3.125824e+05	-3.831029e+04
1.344300e+00	3.208315e+05	-4.890095e+04
8.810500e-01	3.313676e+05	-6.244085e+04
5.774500e-01	3.448236e+05	-7.974223e+04
3.784700e-01	3.620100e+05	-1.018465e+05
2.480500e-01	3.839632e+05	-1.300863e+05
1.625800e-01	4.120013e+05	-1.661565e+05
1.065600e-01	4.478147e+05	-2.122315e+05
6.983800e-02	4.935680e+05	-2.710961e+05
4.577300e-02	5.520047e+05	-3.462797e+05
