# Fitted impedance data for Data_443K
# Temperature: 170°C
# Frequency Range: 4.58e-02 - 1.00e+06 Hz
# Circuit Model: (R1|Q1)+(R2|Q1)+Q2
# Freq.[Hz]		Zs'[ohm]		Zs''[ohm]
1.000000e+06	2.047729e+04	-3.298047e+04
6.554100e+05	2.895491e+04	-4.147598e+04
4.295700e+05	3.954941e+04	-5.108416e+04
2.815400e+05	5.223697e+04	-6.231740e+04
1.845300e+05	6.754861e+04	-7.620513e+04
1.209400e+05	8.715351e+04	-9.370775e+04
7.926700e+04	1.138713e+05	-1.145857e+05
5.195200e+04	1.507468e+05	-1.361673e+05
3.405000e+04	1.987941e+05	-1.528858e+05
2.231700e+04	2.543865e+05	-1.582873e+05
1.462700e+04	3.094445e+05	-1.494312e+05
9.586600e+03	3.559604e+05	-1.293809e+05
6.283200e+03	3.903794e+05	-1.045805e+05
4.118100e+03	4.136353e+05	-8.057505e+04
2.699100e+03	4.285874e+05	-6.024113e+04
1.769000e+03	4.380457e+05	-4.430721e+04
1.159400e+03	4.440787e+05	-3.241065e+04
7.599000e+02	4.480343e+05	-2.382476e+04
4.980500e+02	4.507495e+05	-1.781203e+04
3.264300e+02	4.527391e+05	-1.375818e+04
2.139500e+02	4.543288e+05	-1.119639e+04
1.402200e+02	4.557360e+05	-9.795034e+03
9.190400e+01	4.571189e+05	-9.336357e+03
6.023500e+01	4.586068e+05	-9.694536e+03
3.947900e+01	4.603187e+05	-1.082090e+04
2.587500e+01	4.623776e+05	-1.273386e+04
1.695900e+01	4.649215e+05	-1.551449e+04
1.111500e+01	4.681145e+05	-1.930795e+04
7.284900e+00	4.721575e+05	-2.432845e+04
4.774600e+00	4.773021e+05	-3.087116e+04
3.129400e+00	4.838660e+05	-3.932767e+04
2.051000e+00	4.922545e+05	-5.021174e+04
1.344300e+00	5.029810e+05	-6.418334e+04
8.810500e-01	5.167072e+05	-8.210012e+04
5.774500e-01	5.342730e+05	-1.050555e+05
3.784700e-01	5.567561e+05	-1.344557e+05
2.480500e-01	5.855374e+05	-1.721049e+05
1.625800e-01	6.223762e+05	-2.203036e+05
1.065600e-01	6.695344e+05	-2.820104e+05
6.983800e-02	7.299141e+05	-3.610221e+05
4.577300e-02	8.072021e+05	-4.621629e+05
