# Fitted impedance data for Data_423K
# Temperature: 150°C
# Frequency Range: 3.00e-02 - 1.00e+06 Hz
# Circuit Model: (R1|Q1)+(R2|Q1)+Q2
# Freq.[Hz]		Zs'[ohm]		Zs''[ohm]
1.000000e+06	2.216138e+04	-4.588719e+04
6.554100e+05	3.278827e+04	-6.074822e+04
4.295700e+05	4.780018e+04	-7.855318e+04
2.815400e+05	6.778554e+04	-9.903862e+04
1.845300e+05	9.269555e+04	-1.223695e+05
1.209400e+05	1.224754e+05	-1.499838e+05
7.926700e+04	1.584700e+05	-1.845399e+05
5.195200e+04	2.046139e+05	-2.285363e+05
3.405000e+04	2.673855e+05	-2.820455e+05
2.231700e+04	3.541999e+05	-3.403022e+05
1.462700e+04	4.695483e+05	-3.921890e+05
9.586600e+03	6.094115e+05	-4.223954e+05
6.283200e+03	7.585376e+05	-4.192009e+05
4.118100e+03	8.963844e+05	-3.828381e+05
2.699100e+03	1.008084e+06	-3.252128e+05
1.769000e+03	1.089838e+06	-2.613970e+05
1.159400e+03	1.145868e+06	-2.022927e+05
7.599000e+02	1.183034e+06	-1.529743e+05
4.980500e+02	1.207537e+06	-1.143967e+05
3.264300e+02	1.223923e+06	-8.551538e+04
2.139500e+02	1.235236e+06	-6.464134e+04
1.402200e+02	1.243450e+06	-5.010885e+04
9.190400e+01	1.249842e+06	-4.053896e+04
6.023500e+01	1.255274e+06	-3.488401e+04
3.947900e+01	1.260362e+06	-3.241699e+04
2.587500e+01	1.265591e+06	-3.268584e+04
1.695900e+01	1.271384e+06	-3.547466e+04
1.111500e+01	1.278159e+06	-4.077564e+04
7.284900e+00	1.286360e+06	-4.877307e+04
4.774600e+00	1.296501e+06	-5.984342e+04
3.129400e+00	1.309197e+06	-7.456649e+04
2.051000e+00	1.325206e+06	-9.375728e+04
1.344300e+00	1.345469e+06	-1.184966e+05
8.810500e-01	1.371184e+06	-1.502110e+05
5.774500e-01	1.403849e+06	-1.907280e+05
3.784700e-01	1.445376e+06	-2.423993e+05
2.480500e-01	1.498193e+06	-3.082346e+05
1.625800e-01	1.565372e+06	-3.920554e+05
1.065600e-01	1.650839e+06	-4.987530e+05
6.983800e-02	1.759598e+06	-6.345711e+05
4.577300e-02	1.897967e+06	-8.073951e+05
3.000000e-02	2.074034e+06	-1.027325e+06
